"pitching.Season","pitching.injury_lagged","players","rstudent.fwd_aic.","hatvalues.fwd_aic.","cooks.distance.fwd_aic.","dffits.fwd_aic.","X.Intercept.","Pitches","Age","prior_injury","P_per_IP","IP_accel_2","wSI..pi._accel_2","wFA..pi._accel_2","walk_rate","win_rec","vFA..pi.","FA...pi.","tj","FA.Z..pi.","wild_pitch_rate_accel_2","vFA..pi..FA...pi.","IP_accel_2.FA...pi.","P_per_IP.IP_accel_2","FA...pi..FA.Z..pi.","P_per_IP.wFA..pi._accel_2","wSI..pi._accel_2.wFA..pi._accel_2","tj.wild_pitch_rate_accel_2"
2016,0,"LIAM HENDRIKS",-0.843311570728668,0.00966872040067437,0.000190029113407966,-0.0773537271373582,0.00109514786985366,0.00972677794318237,0.00265730537326423,0.00976540844615957,-0.0164691246776546,0.00354468754963671,-0.00655440110317223,0.00478457340068339,0.0393133970934871,0.0439638342096199,-0.0071582828783908,0.0190959081608984,0.00581257677379339,0.00627505051292202,-0.00667777928478282,-0.0135635706532864,-0.00958027435948583,-0.00342944524701942,-0.0181130698792598,-0.00489549322377253,-0.00237653543529917,0.002414444124615
2016,0,"EDWIN JACKSON",-0.65035162827671,0.00727011914575822,7.86130474011767e-05,-0.0516447420433859,0.00310754910448363,-0.00916513054536375,-0.0102470944046445,0.0066912272573287,0.00495404764397013,0.00055707828067481,-0.0031059050694486,0.00753894665573449,-0.0192691358692488,0.00821667229682087,-0.000170960473752917,-0.00922871484105091,0.00691518136446458,0.000895380235519896,-0.00292410055983703,0.00757720341425085,0.0107190231921717,-0.000644766777362389,0.00325620368963891,-0.0102698764150753,-0.000317345997759272,0.000997631247350612
2016,0,"KRIS MEDLEN",-0.262978383082345,0.0163151225794772,2.67352528031927e-05,-0.0315001663696677,-0.00177850927772488,0.00177062353962658,0.00216999966784145,-0.00399896144273979,0.00278414520559624,-0.0227108819338055,0.00138100862344095,0.0104773806313779,-0.0080595269518085,4.07212506434141e-05,0.00468065927462222,-0.000958170165377047,-0.00449218718846333,-0.00595738009715285,-0.000802718061247156,-6.05465297413405e-05,-0.0113143384229763,0.0242294965115425,0.00395658169129025,-0.010671396403859,0.0026980450647219,-0.000937323823493259
2016,0,"DREW VERHAGEN",-0.785588302921876,0.0193017236790434,0.000325402106743705,-0.102522452145105,0.0302007651408881,0.0377580219727529,0.0303253074695128,0.00714554472983402,-0.0526409355564425,0.0103683388487354,0.0166390946418843,0.0046683795550891,0.0384226671987232,-0.0514471692947124,0.0222870217638245,0.00706268245766412,-0.000967675991723128,-0.0361001577836218,-0.0170905044413957,-0.0122828017994241,0.0126643294816159,-0.0130189743833809,0.0287725903452267,-0.00518302616925145,0.000265254641474791,0.00707584313011506
2016,1,"SONNY GRAY",1.50258171900237,0.00885836791046772,0.000845912570471815,0.131717902655314,0.0361734963322144,0.0515585497801058,-0.051323164852838,-0.0171073865173379,-0.0146933361118289,0.0113322738425331,-0.0417100708249724,-0.00674792481685044,0.0146778658983672,-0.0213921214714219,0.0120789823268541,0.00180585292581926,-0.00999399181540317,-0.0136317137946261,0.0376979968000464,-0.0022330198946446,-0.00855101297426291,-0.0164436998828295,0.00249842489216712,0.00688923432573907,0.0230803909759435,-0.0189177691138278
2016,1,"CHRIS TILLMAN",1.3967931751584,0.00751830181914123,0.000567641899500115,0.112744378238622,-0.0011255744378643,0.0642123095419261,-0.021214751665055,-0.0202669110826166,0.000252508387982732,0.00652546437734756,-0.0208096316819685,0.00419226059789483,0.0216600941210232,0.0377266257670618,-0.0121633073858555,0.00118239954146731,-0.0105403147441035,0.011347437721595,0.00437904756981268,-0.00203227070210277,-0.00894418339962061,-0.00900506038335209,0.00281276383171504,-0.00569063370569122,0.0223480255975866,-0.000594943586233928
2016,0,"MIKE FOLTYNEWICZ",-1.0621627920571,0.0111735904480526,0.000389792675870219,-0.104818406213375,0.0287117891794685,-0.00263413578814492,0.029793424702978,0.013891988976486,-0.0531461418205629,0.0425756032240781,-0.00124935307177984,0.00751998936351782,0.0414248575321058,-0.0172842086656482,0.00405961487652873,0.0192595716789268,0.0022376055243721,-0.0104645159426518,0.0333902870886598,-0.0211408290304296,0.0030729275862948,-0.0449502621589483,0.0117597874074057,-0.00864139463698279,-0.00323682826577467,-0.0194120570821711
2016,1,"YU DARVISH",1.091434936558,0.0182073773026874,0.000687494998853018,0.138132028009442,0.0103907553333399,0.0366658157014402,-0.0245327440633936,-0.0195668257712531,-0.00300928545820436,-0.0469711976913437,0.0446989212464928,0.0161441060464445,0.00501353590777763,0.00337843450928161,-0.00495162918955875,-0.0222063735746044,0.0725661864052077,0.00678358878516284,-0.00563173365849757,0.0192030179579439,-0.0363000166590472,0.0447676167108292,0.00682076505905941,-0.0137421380689969,0.0238209371207765,0.035025332969045
2016,0,"CHRIS BASSITT",-0.727280648913754,0.0133696096041403,0.0001873449734355,-0.0786621318143804,-0.000502498890602723,0.0123094979598421,0.0185213329348226,0.0113546186140318,-0.0118706627689842,0.00651297286478258,-0.000338522005797086,0.00724805350726801,-0.00545285439630269,0.0278579814753774,-0.00466391881060261,0.000791192332689886,-0.0384114582583371,-0.000333511924318723,0.000703248461153964,0.00114334352534412,0.00293354939146642,-0.00711492072702854,-0.00149730584303136,-0.00836069285165143,-0.000889269984423603,-0.0378431999318132
2016,0,"FERNANDO RODRIGUEZ",-0.925736996291071,0.0174209806877814,0.000432880427717768,-0.114590248199232,-0.00281359765372939,0.0215842368960796,-0.0223262243114043,0.01457774139551,0.0264399446297844,-0.00643259150153335,0.00488616687420523,0.00765633555779422,-0.0360926506796627,-0.0427609652009648,-0.00471896742771649,-0.00865710352753181,-0.0458701445327995,0.00802063625450882,0.000400086499106066,0.0117642022844296,-0.0198840247639782,0.00739549899218171,-0.0171564978401826,-0.008072803374566,0.00166182766292461,-0.0422684009150923
